id_mutation;date_mutation;numero_disposition;nature_mutation;valeur_fonciere;adresse_numero;adresse_suffixe;adresse_nom_voie;adresse_code_voie;code_postal;code_commune;nom_commune;code_departement;ancien_code_commune;ancien_nom_commune;id_parcelle;ancien_id_parcelle;numero_volume;lot1_numero;lot1_surface_carrez;lot2_numero;lot2_surface_carrez;lot3_numero;lot3_surface_carrez;lot4_numero;lot4_surface_carrez;lot5_numero;lot5_surface_carrez;nombre_lots;code_type_local;type_local;surface_reelle_bati;nombre_pieces_principales;code_nature_culture;nature_culture;code_nature_culture_speciale;nature_culture_speciale;surface_terrain;longitude;latitude;section_prefixe
"2019-1422078";"2019-12-13";"1";"Vente";"380000.0";"4.0";"None";"RUE DES BATELIERS";"0615";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0075";"None";"None";"2";"nan";"25";"nan";"None";"None";"None";"None";"None";"None";"2";"2";"Appartement";"68.0";"3.0";"None";"None";"None";"None";"nan";"2.323418";"48.914745";"0000J"
"2019-1422079";"2019-12-13";"1";"Vente";"402000.0";"4.0";"None";"RUE DES BATELIERS";"0615";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0075";"None";"None";"15";"nan";"27";"nan";"None";"None";"None";"None";"None";"None";"2";"2";"Appartement";"76.0";"3.0";"None";"None";"None";"None";"nan";"2.323418";"48.914745";"0000J"
"2019-1422070";"2019-12-12";"1";"Vente";"392000.0";"4.0";"None";"RUE DES BATELIERS";"0615";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0075";"None";"None";"3";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"68.0";"3.0";"None";"None";"None";"None";"nan";"2.323418";"48.914745";"0000J"
"2019-1422058";"2019-12-11";"1";"Vente";"154000.0";"4.0";"None";"RUE DES BATELIERS";"0615";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0075";"None";"None";"37";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"23.0";"1.0";"None";"None";"None";"None";"nan";"2.323418";"48.914745";"0000J"
"2019-1421988";"2019-12-09";"1";"Vente";"448000.0";"4.0";"None";"RUE DES BATELIERS";"0615";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0075";"None";"None";"18";"nan";"30";"nan";"None";"None";"None";"None";"None";"None";"2";"2";"Appartement";"79.0";"4.0";"None";"None";"None";"None";"nan";"2.323418";"48.914745";"0000J"
"2019-1421669";"2019-12-06";"1";"Vente";"605000.0";"10.0";"None";"RUE DES BATELIERS";"0615";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0060";"None";"None";"701057";"90.14";"701068";"nan";"None";"None";"None";"None";"None";"None";"2";"2";"Appartement";"89.0";"4.0";"None";"None";"None";"None";"nan";"2.324946";"48.914274";"0000J"
"2019-1421918";"2019-12-06";"1";"Vente";"263000.0";"4.0";"None";"RUE DES BATELIERS";"0615";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0075";"None";"None";"11";"nan";"39";"nan";"None";"None";"None";"None";"None";"None";"2";"2";"Appartement";"45.0";"2.0";"None";"None";"None";"None";"nan";"2.323418";"48.914745";"0000J"
"2019-1421920";"2019-12-06";"1";"Vente";"180000.0";"4.0";"None";"RUE DES BATELIERS";"0615";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0075";"None";"None";"32";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"30.0";"1.0";"None";"None";"None";"None";"nan";"2.323418";"48.914745";"0000J"
"2019-1421917";"2019-12-05";"1";"Vente";"405000.0";"4.0";"None";"RUE DES BATELIERS";"0615";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0075";"None";"None";"21";"nan";"35";"nan";"None";"None";"None";"None";"None";"None";"2";"2";"Appartement";"66.0";"3.0";"None";"None";"None";"None";"nan";"2.323418";"48.914745";"0000J"
"2019-1421922";"2019-12-05";"1";"Vente";"377000.0";"4.0";"None";"RUE DES BATELIERS";"0615";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0075";"None";"None";"29";"nan";"4";"nan";"None";"None";"None";"None";"None";"None";"2";"2";"Appartement";"65.0";"3.0";"None";"None";"None";"None";"nan";"2.323418";"48.914745";"0000J"
"2019-1421825";"2019-12-04";"1";"Vente";"346000.0";"4.0";"None";"RUE DES BATELIERS";"0615";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0075";"None";"None";"16";"nan";"7";"nan";"None";"None";"None";"None";"None";"None";"2";"2";"Appartement";"62.0";"3.0";"None";"None";"None";"None";"nan";"2.323418";"48.914745";"0000J"
"2019-1421800";"2019-12-03";"1";"Vente";"250000.0";"4.0";"None";"RUE DES BATELIERS";"0615";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0075";"None";"None";"26";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"45.0";"2.0";"None";"None";"None";"None";"nan";"2.323418";"48.914745";"0000J"
"2019-1421801";"2019-12-02";"1";"Vente";"413000.0";"4.0";"None";"RUE DES BATELIERS";"0615";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0075";"None";"None";"23";"nan";"40";"nan";"None";"None";"None";"None";"None";"None";"2";"2";"Appartement";"67.0";"3.0";"None";"None";"None";"None";"nan";"2.323418";"48.914745";"0000J"
"2019-1421721";"2019-11-28";"1";"Vente";"223000.0";"4.0";"None";"RUE DES BATELIERS";"0615";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0075";"None";"None";"44";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"35.0";"1.0";"None";"None";"None";"None";"nan";"2.323418";"48.914745";"0000J"
"2019-1421731";"2019-11-28";"1";"Vente";"376000.0";"4.0";"None";"RUE DES BATELIERS";"0615";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0075";"None";"None";"19";"nan";"42";"nan";"None";"None";"None";"None";"None";"None";"2";"2";"Appartement";"62.0";"3.0";"None";"None";"None";"None";"nan";"2.323418";"48.914745";"0000J"
"2019-1421756";"2019-11-27";"1";"Vente";"184000.0";"4.0";"None";"RUE DES BATELIERS";"0615";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0075";"None";"None";"24";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"31.0";"1.0";"None";"None";"None";"None";"nan";"2.323418";"48.914745";"0000J"
"2019-1421678";"2019-11-26";"1";"Vente";"294000.0";"4.0";"None";"RUE DES BATELIERS";"0615";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0075";"None";"None";"10";"nan";"41";"nan";"None";"None";"None";"None";"None";"None";"2";"2";"Appartement";"49.0";"2.0";"None";"None";"None";"None";"nan";"2.323418";"48.914745";"0000J"
"2019-1421681";"2019-11-26";"1";"Vente";"461000.0";"4.0";"None";"RUE DES BATELIERS";"0615";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0075";"None";"None";"22";"nan";"43";"nan";"None";"None";"None";"None";"None";"None";"2";"2";"Appartement";"74.0";"4.0";"None";"None";"None";"None";"nan";"2.323418";"48.914745";"0000J"
"2019-1421683";"2019-11-26";"1";"Vente";"183000.0";"4.0";"None";"RUE DES BATELIERS";"0615";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0075";"None";"None";"1";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"37.0";"1.0";"None";"None";"None";"None";"nan";"2.323418";"48.914745";"0000J"
"2019-1421382";"2019-11-14";"1";"Vente";"525000.0";"10.0";"None";"RUE DES BATELIERS";"0615";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0060";"None";"None";"701037";"79.11";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"78.0";"4.0";"None";"None";"None";"None";"nan";"2.324946";"48.914274";"0000J"
"2019-1421168";"2019-11-04";"1";"Vente";"401450.0";"3.0";"None";"RUE MAURICE AUDIN";"6162";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0060";"None";"None";"501084";"65.9";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"67.0";"3.0";"None";"None";"None";"None";"nan";"2.324946";"48.914274";"0000J"
"2019-1420586";"2019-10-11";"1";"Vente";"360000.0";"21.0";"None";"ALL DE PARIS";"7115";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0060";"None";"None";"3001085";"59.98";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"60.0";"3.0";"None";"None";"None";"None";"nan";"2.324946";"48.914274";"0000J"
"2019-1420716";"2019-09-30";"1";"Vente en l'état futur d'achèvement";"154200.0";"10.0";"None";"RUE DES BATELIERS";"0615";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0054";"None";"None";"2096";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"4";"Local industriel. commercial ou assimilé";"20.0";"0.0";"None";"None";"None";"None";"nan";"2.324134";"48.913701";"0000J"
"2019-1420539";"2019-09-25";"1";"Vente en l'état futur d'achèvement";"301700.0";"10.0";"None";"RUE DES BATELIERS";"0615";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0054";"None";"None";"1091";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"4";"Local industriel. commercial ou assimilé";"39.0";"0.0";"None";"None";"None";"None";"nan";"2.324134";"48.913701";"0000J"
"2019-1420404";"2019-09-18";"1";"Vente";"385000.0";"8.0";"None";"ALL DE PARIS";"7115";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0052";"None";"None";"1010";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"63.0";"3.0";"None";"None";"None";"None";"nan";"2.323914";"48.914348";"0000J"
"2019-1420106";"2019-09-09";"1";"Vente";"284000.0";"28.0";"None";"RUE LA CLEF DES CHAMPS";"1477";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0060";"None";"None";"3003039";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"46.0";"2.0";"None";"None";"None";"None";"nan";"2.324946";"48.914274";"0000J"
"2019-1419892";"2019-09-03";"1";"Vente";"453000.0";"6.0";"None";"ALL DE PARIS";"7115";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0052";"None";"None";"1071";"nan";"1103";"nan";"None";"None";"None";"None";"None";"None";"2";"2";"Appartement";"74.0";"3.0";"None";"None";"None";"None";"nan";"2.323914";"48.914348";"0000J"
"2019-1420050";"2019-08-29";"1";"Vente en l'état futur d'achèvement";"132500.0";"10.0";"None";"RUE DES BATELIERS";"0615";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0054";"None";"None";"2016";"27.49";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"4";"Local industriel. commercial ou assimilé";"21.0";"0.0";"None";"None";"None";"None";"nan";"2.324134";"48.913701";"0000J"
"2019-1420105";"2019-08-28";"1";"Vente";"420000.0";"15.0";"None";"ALL DE PARIS";"7115";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0060";"None";"None";"506022";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"75.0";"4.0";"None";"None";"None";"None";"nan";"2.324946";"48.914274";"0000J"
"2019-1420071";"2019-08-14";"1";"Vente";"455000.0";"23.0";"None";"ALL DE PARIS";"7115";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0060";"None";"None";"2000047";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"68.0";"3.0";"None";"None";"None";"None";"nan";"2.324946";"48.914274";"0000J"
"2019-1419825";"2019-08-05";"1";"Vente en l'état futur d'achèvement";"140700.0";"10.0";"None";"RUE DES BATELIERS";"0615";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0054";"None";"None";"2055";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"4";"Local industriel. commercial ou assimilé";"20.0";"0.0";"None";"None";"None";"None";"nan";"2.324134";"48.913701";"0000J"
"2019-1419823";"2019-08-02";"1";"Vente en l'état futur d'achèvement";"283500.0";"10.0";"None";"RUE DES BATELIERS";"0615";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0054";"None";"None";"1061";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"4";"Local industriel. commercial ou assimilé";"39.0";"0.0";"None";"None";"None";"None";"nan";"2.324134";"48.913701";"0000J"
"2019-1419742";"2019-07-31";"1";"Vente en l'état futur d'achèvement";"299900.0";"10.0";"None";"RUE DES BATELIERS";"0615";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0054";"None";"None";"1087";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"4";"Local industriel. commercial ou assimilé";"39.0";"0.0";"None";"None";"None";"None";"nan";"2.324134";"48.913701";"0000J"
"2019-1419743";"2019-07-31";"1";"Vente en l'état futur d'achèvement";"277400.0";"10.0";"None";"RUE DES BATELIERS";"0615";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0054";"None";"None";"1047";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"4";"Local industriel. commercial ou assimilé";"40.0";"0.0";"None";"None";"None";"None";"nan";"2.324134";"48.913701";"0000J"
"2019-1419750";"2019-07-31";"1";"Vente en l'état futur d'achèvement";"299700.0";"10.0";"None";"RUE DES BATELIERS";"0615";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0054";"None";"None";"1089";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"4";"Local industriel. commercial ou assimilé";"39.0";"0.0";"None";"None";"None";"None";"nan";"2.324134";"48.913701";"0000J"
"2019-1419756";"2019-07-25";"1";"Vente en l'état futur d'achèvement";"267600.0";"10.0";"None";"RUE DES BATELIERS";"0615";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0054";"None";"None";"1028";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"4";"Local industriel. commercial ou assimilé";"39.0";"0.0";"None";"None";"None";"None";"nan";"2.324134";"48.913701";"0000J"
"2019-1419648";"2019-07-24";"1";"Vente";"538185.0";"21.0";"None";"ALL DE PARIS";"7115";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0060";"None";"None";"3001072";"86.98";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"86.0";"4.0";"None";"None";"None";"None";"nan";"2.324946";"48.914274";"0000J"
"2019-1419755";"2019-07-24";"1";"Vente en l'état futur d'achèvement";"275000.0";"10.0";"None";"RUE DES BATELIERS";"0615";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0054";"None";"None";"1043";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"4";"Local industriel. commercial ou assimilé";"39.0";"0.0";"None";"None";"None";"None";"nan";"2.324134";"48.913701";"0000J"
"2019-1419633";"2019-07-19";"1";"Vente";"414500.0";"10.0";"None";"RUE DES BATELIERS";"0615";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0060";"None";"None";"701008";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"63.0";"3.0";"None";"None";"None";"None";"nan";"2.324946";"48.914274";"0000J"
"2019-1419384";"2019-07-10";"1";"Vente en l'état futur d'achèvement";"291600.0";"10.0";"None";"RUE DES BATELIERS";"0615";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0054";"None";"None";"1076";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"4";"Local industriel. commercial ou assimilé";"39.0";"0.0";"None";"None";"None";"None";"nan";"2.324134";"48.913701";"0000J"
"2019-1419400";"2019-07-10";"1";"Vente en l'état futur d'achèvement";"275700.0";"10.0";"None";"RUE DES BATELIERS";"0615";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0054";"None";"None";"1045";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"4";"Local industriel. commercial ou assimilé";"39.0";"0.0";"None";"None";"None";"None";"nan";"2.324134";"48.913701";"0000J"
"2019-1419498";"2019-07-09";"1";"Vente";"250000.0";"28.0";"None";"RUE LA CLEF DES CHAMPS";"1477";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0060";"None";"None";"3003016";"47.05";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"46.0";"2.0";"None";"None";"None";"None";"nan";"2.324946";"48.914274";"0000J"
"2019-1419397";"2019-07-09";"1";"Vente en l'état futur d'achèvement";"243700.0";"10.0";"None";"RUE DES BATELIERS";"0615";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0054";"None";"None";"2048";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"4";"Local industriel. commercial ou assimilé";"37.0";"0.0";"None";"None";"None";"None";"nan";"2.324134";"48.913701";"0000J"
"2019-1419424";"2019-07-09";"1";"Vente en l'état futur d'achèvement";"269300.0";"10.0";"None";"RUE DES BATELIERS";"0615";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0054";"None";"None";"1031";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"4";"Local industriel. commercial ou assimilé";"39.0";"0.0";"None";"None";"None";"None";"nan";"2.324134";"48.913701";"0000J"
"2019-1419204";"2019-06-28";"1";"Vente en l'état futur d'achèvement";"572500.0";"10.0";"None";"RUE DES BATELIERS";"0615";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0054";"None";"None";"1058";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"4";"Local industriel. commercial ou assimilé";"39.0";"0.0";"None";"None";"None";"None";"nan";"2.324134";"48.913701";"0000J"
"2019-1419204";"2019-06-28";"1";"Vente en l'état futur d'achèvement";"572500.0";"10.0";"None";"RUE DES BATELIERS";"0615";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0054";"None";"None";"1065";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"4";"Local industriel. commercial ou assimilé";"40.0";"0.0";"None";"None";"None";"None";"nan";"2.324134";"48.913701";"0000J"
"2019-1419120";"2019-06-27";"1";"Vente en l'état futur d'achèvement";"303800.0";"10.0";"None";"RUE DES BATELIERS";"0615";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0054";"None";"None";"1049";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"4";"Local industriel. commercial ou assimilé";"44.0";"0.0";"None";"None";"None";"None";"nan";"2.324134";"48.913701";"0000J"
"2019-1419121";"2019-06-26";"1";"Vente en l'état futur d'achèvement";"296700.0";"10.0";"None";"RUE DES BATELIERS";"0615";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0054";"None";"None";"1078";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"4";"Local industriel. commercial ou assimilé";"41.0";"0.0";"None";"None";"None";"None";"nan";"2.324134";"48.913701";"0000J"
"2019-1419122";"2019-06-26";"1";"Vente en l'état futur d'achèvement";"285700.0";"10.0";"None";"RUE DES BATELIERS";"0615";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0054";"None";"None";"1017";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"4";"Local industriel. commercial ou assimilé";"44.0";"0.0";"None";"None";"None";"None";"nan";"2.324134";"48.913701";"0000J"
"2019-1419116";"2019-06-25";"1";"Vente en l'état futur d'achèvement";"1320000.0";"10.0";"None";"RUE DES BATELIERS";"0615";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0054";"None";"None";"1019";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"4";"Local industriel. commercial ou assimilé";"14.0";"0.0";"None";"None";"None";"None";"nan";"2.324134";"48.913701";"0000J"
"2019-1419116";"2019-06-25";"1";"Vente en l'état futur d'achèvement";"1320000.0";"10.0";"None";"RUE DES BATELIERS";"0615";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0054";"None";"None";"1063";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"4";"Local industriel. commercial ou assimilé";"41.0";"0.0";"None";"None";"None";"None";"nan";"2.324134";"48.913701";"0000J"
"2019-1419116";"2019-06-25";"1";"Vente en l'état futur d'achèvement";"1320000.0";"10.0";"None";"RUE DES BATELIERS";"0615";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0054";"None";"None";"1009";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"4";"Local industriel. commercial ou assimilé";"111.0";"0.0";"None";"None";"None";"None";"nan";"2.324134";"48.913701";"0000J"
"2019-1419116";"2019-06-25";"1";"Vente en l'état futur d'achèvement";"1320000.0";"10.0";"None";"RUE DES BATELIERS";"0615";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0054";"None";"None";"1002";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"2.324134";"48.913701";"0000J"
"2019-1419116";"2019-06-25";"1";"Vente en l'état futur d'achèvement";"1320000.0";"10.0";"None";"RUE DES BATELIERS";"0615";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0054";"None";"None";"1001";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"2.324134";"48.913701";"0000J"
"2019-1419116";"2019-06-25";"1";"Vente en l'état futur d'achèvement";"1320000.0";"10.0";"None";"RUE DES BATELIERS";"0615";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0054";"None";"None";"1003";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"2.324134";"48.913701";"0000J"
"2019-1419116";"2019-06-25";"1";"Vente en l'état futur d'achèvement";"1320000.0";"10.0";"None";"RUE DES BATELIERS";"0615";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0054";"None";"None";"1004";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"2.324134";"48.913701";"0000J"
"2019-1419116";"2019-06-25";"1";"Vente en l'état futur d'achèvement";"1320000.0";"10.0";"None";"RUE DES BATELIERS";"0615";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0054";"None";"None";"1005";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"2.324134";"48.913701";"0000J"
"2019-1419116";"2019-06-25";"1";"Vente en l'état futur d'achèvement";"1320000.0";"10.0";"None";"RUE DES BATELIERS";"0615";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0054";"None";"None";"1006";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"2.324134";"48.913701";"0000J"
"2019-1419116";"2019-06-25";"1";"Vente en l'état futur d'achèvement";"1320000.0";"10.0";"None";"RUE DES BATELIERS";"0615";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0054";"None";"None";"1007";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"2.324134";"48.913701";"0000J"
"2019-1419116";"2019-06-25";"1";"Vente en l'état futur d'achèvement";"1320000.0";"10.0";"None";"RUE DES BATELIERS";"0615";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0054";"None";"None";"1093";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"2.324134";"48.913701";"0000J"
"2019-1419116";"2019-06-25";"1";"Vente en l'état futur d'achèvement";"1320000.0";"10.0";"None";"RUE DES BATELIERS";"0615";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0054";"None";"None";"1094";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"2.324134";"48.913701";"0000J"
"2019-1419116";"2019-06-25";"1";"Vente en l'état futur d'achèvement";"1320000.0";"10.0";"None";"RUE DES BATELIERS";"0615";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0054";"None";"None";"1095";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"2.324134";"48.913701";"0000J"
"2019-1419116";"2019-06-25";"1";"Vente en l'état futur d'achèvement";"1320000.0";"10.0";"None";"RUE DES BATELIERS";"0615";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0054";"None";"None";"1096";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"2.324134";"48.913701";"0000J"
"2019-1419116";"2019-06-25";"1";"Vente en l'état futur d'achèvement";"1320000.0";"10.0";"None";"RUE DES BATELIERS";"0615";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0054";"None";"None";"1097";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"2.324134";"48.913701";"0000J"
"2019-1419047";"2019-06-17";"1";"Vente";"636750.0";"28.0";"None";"RUE LA CLEF DES CHAMPS";"1477";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0060";"None";"None";"3003060";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"88.0";"4.0";"None";"None";"None";"None";"nan";"2.324946";"48.914274";"0000J"
"2019-1418963";"2019-06-14";"1";"Vente en l'état futur d'achèvement";"154000.0";"10.0";"None";"RUE DES BATELIERS";"0615";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0054";"None";"None";"2094";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"4";"Local industriel. commercial ou assimilé";"20.0";"0.0";"None";"None";"None";"None";"nan";"2.324134";"48.913701";"0000J"
"2019-1418957";"2019-06-13";"1";"Vente en l'état futur d'achèvement";"201400.0";"10.0";"None";"RUE DES BATELIERS";"0615";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0054";"None";"None";"2102";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"4";"Local industriel. commercial ou assimilé";"27.0";"0.0";"None";"None";"None";"None";"nan";"2.324134";"48.913701";"0000J"
