id_mutation;date_mutation;numero_disposition;nature_mutation;valeur_fonciere;adresse_numero;adresse_suffixe;adresse_nom_voie;adresse_code_voie;code_postal;code_commune;nom_commune;code_departement;ancien_code_commune;ancien_nom_commune;id_parcelle;ancien_id_parcelle;numero_volume;lot1_numero;lot1_surface_carrez;lot2_numero;lot2_surface_carrez;lot3_numero;lot3_surface_carrez;lot4_numero;lot4_surface_carrez;lot5_numero;lot5_surface_carrez;nombre_lots;code_type_local;type_local;surface_reelle_bati;nombre_pieces_principales;code_nature_culture;nature_culture;code_nature_culture_speciale;nature_culture_speciale;surface_terrain;longitude;latitude;section_prefixe
"2018-829619";"2018-06-26";"1";"Vente";"239000.0";"81.0";"None";"RUE DE L OISE";"2590";"60200";"60159";"Compiègne";"60";"None";"None";"60159000BI0359";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"0";"1";"Maison";"76.0";"3.0";"S";"sols";"None";"None";"146.0";"2.8129";"49.413848";"000BI"
"2018-829405";"2018-06-20";"1";"Vente";"55000.0";"12.0";"None";"RUE L EGLISE ST GERMAIN";"1100";"60200";"60159";"Compiègne";"60";"None";"None";"60159000BI0256";"None";"None";"41";"20.72";"57";"nan";"None";"nan";"None";"None";"None";"None";"2";"2";"Appartement";"20.0";"1.0";"None";"None";"None";"None";"nan";"2.817754";"49.411942";"000BI"
"2018-829337";"2018-06-15";"1";"Vente";"188000.0";"4.0";"None";"RUE L EGLISE ST GERMAIN";"1100";"60200";"60159";"Compiègne";"60";"None";"None";"60159000BI0263";"None";"None";"2";"87.78";"None";"nan";"None";"nan";"None";"None";"None";"None";"1";"2";"Appartement";"95.0";"3.0";"None";"None";"None";"None";"nan";"2.81713";"49.412764";"000BI"
"2018-829337";"2018-06-15";"1";"Vente";"188000.0";"4.0";"B";"RUE L EGLISE ST GERMAIN";"1100";"60200";"60159";"Compiègne";"60";"None";"None";"60159000BI0263";"None";"None";"107";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"2.81713";"49.412764";"000BI"
"2018-829201";"2018-06-08";"1";"Vente";"186300.0";"4.0";"None";"RUE SOEUR THERESE MASSIN";"3473";"60200";"60159";"Compiègne";"60";"None";"None";"60159000BI0442";"None";"None";"292";"nan";"447";"nan";"None";"nan";"None";"None";"None";"None";"2";"2";"Appartement";"59.0";"2.0";"None";"None";"None";"None";"nan";"2.820887";"49.414189";"000BI"
"2018-829121";"2018-05-31";"1";"Vente";"195000.0";"9001.0";"None";"IMP DE LA MENARDIERE";"2470";"60200";"60159";"Compiègne";"60";"None";"None";"60159000BI0182";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"0";"1";"Maison";"63.0";"4.0";"S";"sols";"None";"None";"837.0";"2.819454";"49.410683";"000BI"
"2018-829127";"2018-05-11";"1";"Vente";"138000.0";"15.0";"None";"RUE GEORGES BERNANOS";"1650";"60200";"60159";"Compiègne";"60";"None";"None";"60159000BI0396";"None";"None";"121";"nan";"213";"nan";"432";"nan";"None";"None";"None";"None";"3";"2";"Appartement";"49.0";"2.0";"None";"None";"None";"None";"nan";"2.819258";"49.413627";"000BI"
"2018-828972";"2018-05-07";"1";"Vente";"310000.0";"61.0";"None";"RUE DE L OISE";"2590";"60200";"60159";"Compiègne";"60";"None";"None";"60159000BI0346";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"0";"1";"Maison";"28.0";"2.0";"S";"sols";"None";"None";"559.0";"2.814308";"49.41434";"000BI"
"2018-828972";"2018-05-07";"1";"Vente";"310000.0";"61.0";"None";"RUE DE L OISE";"2590";"60200";"60159";"Compiègne";"60";"None";"None";"60159000BI0346";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"0";"1";"Maison";"108.0";"5.0";"S";"sols";"None";"None";"559.0";"2.814308";"49.41434";"000BI"
"2018-829098";"2018-05-07";"1";"Vente";"220000.0";"6.0";"None";"RUE JEAN ANTOINE LERE";"1963";"60200";"60159";"Compiègne";"60";"None";"None";"60159000BI0396";"None";"None";"302";"nan";"427";"nan";"None";"nan";"None";"None";"None";"None";"2";"2";"Appartement";"80.0";"4.0";"None";"None";"None";"None";"nan";"2.819258";"49.413627";"000BI"
"2018-828957";"2018-04-27";"1";"Vente";"143100.0";"1.0";"None";"RUE SOEUR THERESE MASSIN";"3473";"60200";"60159";"Compiègne";"60";"None";"None";"60159000BI0413";"None";"None";"138";"48.36";"229";"nan";"None";"nan";"None";"None";"None";"None";"2";"2";"Appartement";"48.0";"2.0";"None";"None";"None";"None";"nan";"2.821591";"49.413798";"000BI"
"2018-828985";"2018-04-27";"1";"Vente";"14000.0";"42.0";"B";"RUE DE PARIS";"2660";"60200";"60159";"Compiègne";"60";"None";"None";"60159000BI0413";"None";"None";"175";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"2.821591";"49.413798";"000BI"
"2018-828725";"2018-03-30";"1";"Vente";"71000.0";"26.0";"None";"RUE N D DE BON SECOURS";"2570";"60200";"60159";"Compiègne";"60";"None";"None";"60159000BI0381";"None";"None";"17";"24.67";"2";"nan";"None";"nan";"None";"None";"None";"None";"2";"2";"Appartement";"25.0";"1.0";"None";"None";"None";"None";"nan";"2.819235";"49.414732";"000BI"
"2018-828725";"2018-03-30";"1";"Vente";"71000.0";"26.0";"None";"RUE N D DE BON SECOURS";"2570";"60200";"60159";"Compiègne";"60";"None";"None";"60159000BI0381";"None";"None";"205";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"2.819235";"49.414732";"000BI"
"2018-828630";"2018-03-28";"1";"Vente";"62000.0";"12.0";"None";"RUE L EGLISE ST GERMAIN";"1100";"60200";"60159";"Compiègne";"60";"None";"None";"60159000BI0256";"None";"None";"35";"19.54";"49";"nan";"None";"nan";"None";"None";"None";"None";"2";"2";"Appartement";"22.0";"1.0";"None";"None";"None";"None";"nan";"2.817754";"49.411942";"000BI"
"2018-828638";"2018-03-23";"1";"Vente";"470000.0";"48.0";"None";"RUE N D DE BON SECOURS";"2570";"60200";"60159";"Compiègne";"60";"None";"None";"60159000BI0029";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"0";"1";"Maison";"132.0";"7.0";"S";"sols";"None";"None";"540.0";"2.817214";"49.41381";"000BI"
"2018-828628";"2018-03-12";"1";"Vente";"140000.0";"8.0";"None";"RUE SOEUR THERESE MASSIN";"3473";"60200";"60159";"Compiègne";"60";"None";"None";"60159000BI0442";"None";"None";"122";"51.0";"297";"nan";"None";"nan";"None";"None";"None";"None";"2";"2";"Appartement";"51.0";"2.0";"None";"None";"None";"None";"nan";"2.820887";"49.414189";"000BI"
"2018-828576";"2018-03-01";"1";"Vente";"143000.0";"30.0";"None";"RUE N D DE BON SECOURS";"2570";"60200";"60159";"Compiègne";"60";"None";"None";"60159000BI0011";"None";"None";"100";"71.99";"None";"nan";"None";"nan";"None";"None";"None";"None";"1";"2";"Appartement";"78.0";"3.0";"None";"None";"None";"None";"nan";"2.818558";"49.414433";"000BI"
"2018-828576";"2018-03-01";"1";"Vente";"143000.0";"30.0";"None";"RUE N D DE BON SECOURS";"2570";"60200";"60159";"Compiègne";"60";"None";"None";"60159000BI0011";"None";"None";"43";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"2.818558";"49.414433";"000BI"
"2018-828576";"2018-03-01";"1";"Vente";"143000.0";"32.0";"None";"RUE N D DE BON SECOURS";"2570";"60200";"60159";"Compiègne";"60";"None";"None";"60159000BI0011";"None";"None";"136";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"2.818558";"49.414433";"000BI"
"2018-828329";"2018-02-20";"1";"Vente";"111000.0";"30.0";"None";"RUE N D DE BON SECOURS";"2570";"60200";"60159";"Compiègne";"60";"None";"None";"60159000BI0011";"None";"None";"16";"nan";"66";"38.31";"None";"nan";"None";"None";"None";"None";"2";"2";"Appartement";"39.0";"2.0";"None";"None";"None";"None";"nan";"2.818558";"49.414433";"000BI"
"2018-828329";"2018-02-20";"1";"Vente";"111000.0";"34.0";"None";"RUE N D DE BON SECOURS";"2570";"60200";"60159";"Compiègne";"60";"None";"None";"60159000BI0011";"None";"None";"163";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"2.818558";"49.414433";"000BI"
"2018-828393";"2018-02-16";"1";"Vente";"97000.0";"30.0";"None";"RUE N D DE BON SECOURS";"2570";"60200";"60159";"Compiègne";"60";"None";"None";"60159000BI0011";"None";"None";"51";"nan";"72";"43.65";"None";"nan";"None";"None";"None";"None";"2";"2";"Appartement";"44.0";"2.0";"None";"None";"None";"None";"nan";"2.818558";"49.414433";"000BI"
"2018-828393";"2018-02-16";"1";"Vente";"97000.0";"34.0";"None";"RUE N D DE BON SECOURS";"2570";"60200";"60159";"Compiègne";"60";"None";"None";"60159000BI0011";"None";"None";"164";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"2.818558";"49.414433";"000BI"
"2018-828366";"2018-02-14";"1";"Vente";"282000.0";"7.0";"None";"RUE JEAN ANTOINE LERE";"1963";"60200";"60159";"Compiègne";"60";"None";"None";"60159000BI0442";"None";"None";"208";"89.72";"381";"nan";"382";"nan";"None";"None";"None";"None";"3";"2";"Appartement";"88.0";"4.0";"None";"None";"None";"None";"nan";"2.820887";"49.414189";"000BI"
"2018-828098";"2018-01-19";"1";"Vente";"10500.0";"6.0";"None";"RUE JEAN ANTOINE LERE";"1963";"60200";"60159";"Compiègne";"60";"None";"None";"60159000BI0396";"None";"None";"462";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"2.819258";"49.413627";"000BI"
